西,太平镇,有,8,大同路,108400516941,1室1厅,36,从化,简装,41.94平米,暂无数据,1995
东南,新城片区,有,6,托斯卡纳(从化区),108400282303,3室2厅,218,从化,精装,147.81平米,120.49㎡,2000
南,温泉镇,有,18,富力泉天下,108400405317,3室2厅,130,从化,精装,100.4平米,100.4㎡,未知
东南,江埔街,有,23,御景宏雅花园,108400630917,3室1厅,140,从化,精装,99.18平米,暂无数据,2014
南,江埔街,有,16,君源御湖城,108400574212,3室2厅,160,从化,精装,100.29平米,暂无数据,未知
东北,神岗镇,有,28,珠江壹城,108400430908,3室2厅,150,从化,精装,112平米,111.46㎡,未知
东南 东北,神岗镇,有,27,珠江壹城,108400649924,3室2厅,138,从化,简装,100平米,77.59㎡,未知
西,江埔街,有,24,莱茵水岸,108400643353,3室2厅,215,从化,精装,110.99平米,88.3㎡,未知
北,江埔街,暂无数据,8,小海南路,108400615227,3室2厅,115,从化,简装,101.25平米,暂无数据,未知
南 北,太平镇,无,6,紫泉翠荔嘉园,108400176043,4室2厅,232,从化,毛坯,151.48平米,138.07㎡,未知
南 东北,太平镇,无,6,紫泉翠荔嘉园,108400259241,5室2厅,155,从化,精装,105.07平米,93.48㎡,2004
南,神岗镇,有,15,逸泉山庄,108400293875,4室2厅,225,从化,毛坯,156.68平米,123.28㎡,未知
南,神岗镇,有,17,人盛巴厘天地,108400294150,3室2厅,140,从化,毛坯,123.54平米,97.04㎡,未知
东南,太平镇,无,6,紫泉翠荔嘉园,108400309449,4室2厅,180,从化,毛坯,125平米,116.32㎡,2008
西南,新城片区,无,7,托斯卡纳(从化区),108400396854,3室2厅,205,从化,毛坯,136.84平米,115.1㎡,2000
北,神岗镇,有,15,逸泉山庄,108400419666,4室2厅,160,从化,精装,111.23平米,88.79㎡,未知
西南,太平镇,无,6,紫泉翠荔嘉园,108400471181,4室2厅,200,从化,简装,151平米,137.86㎡,未知
南 北,太平镇,无,6,紫泉翠荔嘉园,108400513855,3室2厅,191,从化,毛坯,118.98平米,105.1㎡,未知
南,旧城区,有,9,西宁中路朝阳街,108400628092,3室2厅,105,从化,简装,95.19平米,暂无数据,未知
