北,白江,有,15,新都盛世名门宏城汇,108400614871,1室2厅,103,增城,精装,37.12平米,27.25㎡,2012
南,白江,有,22,新都盛世名门宏城汇,108400138430,3室2厅,183,增城,简装,90.42平米,73.17㎡,2012
东,荔城中区,有,6,西城路(增城区),108400646596,3室2厅,75,增城,精装,77.9平米,暂无数据,未知
北,沙村,有,18,新塘新世界花园万象苑,108400388172,2室2厅,183,增城,简装,84.39平米,68.31㎡,2009
南,新塘北,有,32,锦绣天伦花园,108400603042,3室2厅,210,增城,精装,98.73平米,暂无数据,2017
北,凤凰城,有,18,合生湖山国际,108400605657,2室2厅,163,增城,精装,88.75平米,72㎡,未知
北,荔城增江,有,18,金时花园,108400581690,3室2厅,180,增城,精装,119.85平米,99.48㎡,2016
东南,荔城增江,暂无数据,6,碧桂园荔园,108400599437,3室2厅,157,增城,精装,110.68平米,96.23㎡,未知
北,新塘北,有,11,顺欣广场,108400604218,2室2厅,130,增城,精装,71.07平米,暂无数据,2006
南,荔城中区,有,8,夏街大道,108400426538,3室2厅,106,增城,精装,100.9平米,暂无数据,1999
东南,新塘南,有,31,力诚凯怡湾,108400639322,2室1厅,132,增城,精装,64.57平米,暂无数据,2013
南,新塘北,有,32,锦绣天伦花园,108400647006,3室2厅,195,增城,精装,90.58平米,74.91㎡,2015
北,朱村,有,25,碧桂园城市花园花岸苑,108400509939,3室2厅,162,增城,精装,96.1平米,73.07㎡,2016
南,新塘北,有,11,富雅都市华庭,108400638769,3室2厅,175,增城,精装,107.82平米,89.89㎡,2015
南 西南,石滩镇,有,32,绿湖国际城,108400470760,3室2厅,148,增城,精装,115.92平米,97.15㎡,未知
北,荔城西区,有,32,锦绣御景国际二期,108400488233,3室2厅,201,增城,精装,102.72平米,87.23㎡,未知
北,新塘北,有,32,锦绣天伦花园,108400170744,3室2厅,173,增城,毛坯,94.43平米,75.72㎡,2015
南,白江,有,30,碧桂园豪进广场,108400422598,3室2厅,215,增城,毛坯,100.34平米,暂无数据,未知
南,白江,有,21,新都盛世名门宏城汇,108400615641,1室1厅,60,增城,简装,27.92平米,21.23㎡,2012
南 北,白江,无,7,新康花园,108400469644,4室1厅,160,增城,简装,111平米,101.63㎡,未知
东南,朱村,有,26,中国铁建国际花园,108400635099,3室1厅,165,增城,精装,82.33平米,66.32㎡,2017
北,荔城西区,有,14,锦绣半山御景,108400655878,3室2厅,155,增城,毛坯,95.96平米,83.13㎡,2012
东南,沙村,有,18,广州海伦堡,108400591756,3室2厅,172,增城,精装,91.39平米,75.78㎡,2012
北,荔城西区,有,32,锦绣御景国际二期,108400543918,3室2厅,200,增城,简装,103.56平米,87.8㎡,未知
东南 西北,荔城西区,有,32,锦绣御景国际二期,108400588046,6室2厅,245,增城,精装,113.48平米,暂无数据,未知
南,白江,有,10,新康花园,108400481482,2室1厅,153,增城,精装,80平米,暂无数据,未知
南,新塘北,有,16,顺欣花园,108400593746,2室1厅,157,增城,精装,80.33平米,63.14㎡,未知
东,凤凰城,有,18,碧桂园凤凰城凤馨苑,108400572295,3室2厅,220,增城,简装,100.33平米,81.18㎡,2002
东南,凤凰城,有,18,碧桂园凤凰城凤馨苑,108400623284,3室1厅,215,增城,精装,97.14平米,暂无数据,2002
南,新塘南,有,16,锦绣新天地,108400455829,2室2厅,153,增城,精装,80.96平米,67.8㎡,2011
北,白江,有,11,新都盛世名门,108400354382,2室2厅,178,增城,精装,74.18平米,64.13㎡,2012
南,新塘南,无,7,摩托车市场,108400620846,3室2厅,98,增城,简装,101.18平米,90.13㎡,未知
北,白江,无,7,新康花园,108400382821,3室2厅,170,增城,简装,107.26平米,98.42㎡,未知
北,荔城增江,有,26,时代倾城(增城区),108400622611,2室1厅,148,增城,精装,79.54平米,63.52㎡,2011
南,白江,有,17,东方名都,108400585056,1室2厅,125,增城,精装,49.63平米,36.71㎡,2012
