南 北,金沙洲,有,58,恒大御景湾,108400574403,2室2厅,200,南海,简装,88.68平米,68.39㎡,未知
东北,金沙洲,无,6,万科四季花城芙蓉苑,108400577660,3室2厅,175,南海,精装,87.19平米,80㎡,2005
东南,金沙洲,有,31,恒大御景半岛,108400608635,3室2厅,230,南海,精装,97平米,暂无数据,未知
东南,金沙洲,有,6,万科四季花城丹桂苑,108400121266,3室2厅,180,南海,精装,90.56平米,暂无数据,2008
东南,金沙洲,有,18,万科四季花城云山美筑,108400121390,3室2厅,230,南海,精装,110.66平米,90.48㎡,2002
西南,金沙洲,有,32,金名都,108400121584,3室2厅,225,南海,精装,92平米,暂无数据,2017
北,金沙洲,有,18,时代糖果三期,108400606473,3室2厅,190,南海,精装,88.37平米,71.74㎡,未知
东南,金沙洲,有,32,恒大御景湾,108400628473,2室2厅,216,南海,精装,89.94平米,69.24㎡,未知
北,金沙洲,有,9,白天鹅花园,108300002449,2室1厅,110,南海,精装,68平米,暂无数据,2006
东北,金沙洲,有,18,时代糖果二期,108400595351,2室2厅,150,南海,简装,75.35平米,61.57㎡,未知
东,金沙洲,有,33,中海金沙湾B区,108400515388,4室2厅,450,南海,精装,153.08平米,124.71㎡,2010
西南,金沙洲,有,33,中海金沙湾A区,108400520775,4室2厅,420,南海,精装,152平米,暂无数据,未知
南,金沙洲,有,33,中海金沙湾C区,108400529331,4室2厅,588,南海,精装,187.85平米,161.12㎡,未知
东南,金沙洲,有,21,万科四季花城灏山美筑,108400121327,3室2厅,212,南海,精装,101.97平米,80㎡,未知
西南,金沙洲,无,6,万科四季花城丹桂苑,108400526597,3室2厅,230,南海,精装,107.09平米,暂无数据,未知
南,金沙洲,暂无数据,6,万科四季花城丹桂苑,108400606955,3室2厅,240,南海,简装,107.09平米,96.24㎡,未知
南,金沙洲,有,17,时代糖果二期,108400612549,2室1厅,110,南海,精装,57平米,44.5㎡,未知
东北,金沙洲,有,33,中海金沙湾A区,108400617103,3室2厅,270,南海,其他,102.33平米,暂无数据,未知
北,金沙洲,有,45,金名都,108400630786,2室1厅,185,南海,精装,80平米,暂无数据,2017
东 西,金沙洲,有,31,恒大御景半岛,108400577311,4室2厅,360,南海,精装,159.22平米,128.44㎡,未知
