南,南沙区府,无,28,万科府前一号,108400633499,3室2厅,225,南沙,精装,90.66平米,71.78㎡,2014
南 北,滨海花园,有,28,越秀滨海珺城,108400635654,2室2厅,208,南沙,精装,87.94平米,66.74㎡,未知
南,滨海花园,有,28,越秀滨海珺城,108400378017,3室2厅,260,南沙,精装,112.3平米,85.23㎡,未知
北,金洲,有,32,越秀滨海御城,108400606637,3室2厅,268,南沙,简装,97.49平米,81.08㎡,未知
南 北,金洲,有,8,丰庭花园,108400629407,2室1厅,168,南沙,简装,83.37平米,暂无数据,2005
北,金洲,有,18,南沙碧桂园,108400573175,3室2厅,190,南沙,毛坯,109.51平米,91.89㎡,2007
南,金洲,有,18,广州时代云图,108400622885,4室2厅,285,南沙,精装,114.6平米,92.71㎡,2016
南 北,金洲,有,8,丰庭花园,108400509271,2室1厅,165,南沙,简装,83平米,暂无数据,2006
东北,金洲,有,15,丰庭花园,108400591029,3室2厅,198,南沙,精装,93.29平米,暂无数据,未知
西,进港大道,有,6,逸涛雅苑,108400323231,2室1厅,113,南沙,精装,59.2平米,暂无数据,2002
南,金洲,有,18,南沙碧桂园,108400537744,2室2厅,170,南沙,精装,90.15平米,70.02㎡,2007
西南,南沙区府,有,11,万科府前一号,108400559997,2室1厅,195,南沙,精装,81.6平米,暂无数据,2014
南,滨海花园,有,28,越秀滨海珺城,108400512567,2室2厅,215,南沙,精装,85.79平米,65.44㎡,未知
东北,金洲,有,15,丰庭花园,108400620566,3室2厅,190,南沙,简装,93平米,暂无数据,未知
南 北,黄阁,有,10,南沙境界家园,108400408095,2室2厅,135,南沙,精装,64.78平米,48.64㎡,2007
南,滨海花园,有,23,越秀滨海珺城,108400607894,2室2厅,225,南沙,精装,88.6平米,71.73㎡,未知
北,金洲,有,4,金洲广场,108400516981,1室1厅,53,南沙,毛坯,38.84平米,暂无数据,2019
北,黄阁,有,31,南沙保利城,108400563692,2室2厅,130,南沙,精装,66.83平米,54.35㎡,未知
南,滨海花园,有,28,越秀滨海珺城,108400545184,3室2厅,220,南沙,毛坯,93.76平米,76.37㎡,未知
南 北,南沙旧镇,无,8,南沙玫瑰花园,108400233813,3室2厅,155,南沙,简装,105平米,暂无数据,2011
北,南沙区府,有,32,叠翠峰,108400522584,2室2厅,170,南沙,精装,71.4平米,58.6㎡,2017
南,金洲,有,21,创鸿嘉园,108400342399,3室2厅,95,南沙,简装,70.63平米,暂无数据,2013
北,金洲,有,32,越秀滨海御城,108400567796,3室1厅,258,南沙,精装,97.02平米,81.08㎡,未知
南,金洲,有,15,丰庭花园,108400400439,2室2厅,172,南沙,精装,80.37平米,65.07㎡,2005
南,金洲,无,6,珠光南沙御景,108400633339,4室2厅,235,南沙,精装,145平米,暂无数据,未知
南,金洲,有,18,南沙碧桂园,108400637957,4室2厅,277,南沙,精装,128.56平米,暂无数据,2007
南 北,南沙区府,有,18,龙光棕榈水岸南区,108400626618,3室2厅,250,南沙,精装,113.96平米,93.82㎡,2013
南,金洲,有,25,海璟奥园,108400578749,4室2厅,330,南沙,毛坯,180.45平米,暂无数据,2011
南,南沙科技园,有,9,南沙奥园,108400625384,4室2厅,248,南沙,其他,132.7平米,暂无数据,2012
西 东,黄阁,暂无数据,4,南沙境界家园,108400612978,4室2厅,311,南沙,精装,143平米,暂无数据,2007
南 北,金洲,无,6,南沙碧桂园,108400613861,3室2厅,180,南沙,精装,89.7平米,暂无数据,2007
南 北,南沙区府,有,18,万科府前一号,108400618476,4室2厅,330,南沙,简装,143.33平米,暂无数据,2014
东北,金洲,有,12,明珠花园(南沙区),108400633407,3室2厅,146,南沙,精装,122平米,99.29㎡,1999
南,金洲,无,6,珠光南沙御景,108400590042,4室2厅,243,南沙,精装,146.6平米,132.44㎡,未知
南 北,南沙区府,有,15,万科府前一号,108400105340,4室2厅,350,南沙,精装,143.69平米,暂无数据,2011
南,进港大道,无,6,逸涛雅苑,108400441567,2室1厅,117,南沙,简装,67平米,暂无数据,1998
南,金洲,有,15,丰庭花园,108400613102,2室1厅,178,南沙,简装,81.27平米,暂无数据,未知
东,南沙港,有,19,时代南湾,108400610515,3室2厅,290,南沙,简装,126.45平米,103.34㎡,2012
南,金洲,有,18,海璟奥园,108400616022,4室2厅,298,南沙,精装,138.1平米,111.16㎡,2011
南 北,进港大道,无,8,南沙裕兴花园,108400619664,3室2厅,135,南沙,简装,115.3平米,99.73㎡,1999
西南,南沙区府,无,30,万科府前一号,108400627449,3室2厅,270,南沙,毛坯,123平米,96.32㎡,2014
南,金洲,有,18,南沙碧桂园,108400374918,4室2厅,390,南沙,精装,208.79平米,暂无数据,2007
西南,大岗镇,无,6,荟翠雅苑,108400577045,5室2厅,173,南沙,简装,181.93平米,暂无数据,2003
南,金洲,有,18,海璟奥园,108400582834,4室2厅,380,南沙,毛坯,175.8平米,141.51㎡,2011
南,金洲,有,30,中大城,108400598635,4室2厅,358.8,南沙,其他,142.31平米,114.07㎡,未知
南,南沙科技园,有,7,南沙奥园,108400608175,2室2厅,145,南沙,精装,90平米,暂无数据,2012
南,榄核镇,无,6,长江数码花园(南沙),108400068974,3室2厅,135,南沙,简装,97.1平米,88㎡,未知
北,南沙区府,有,18,万科府前一号,108400341214,3室2厅,235,南沙,精装,93.52平米,76.64㎡,2014
南 北,黄阁,有,18,南沙境界家园,108400573066,3室2厅,249,南沙,精装,121.5平米,96.78㎡,2007
东南,东涌,暂无数据,5,名苑别墅,108400606448,3室2厅,145,南沙,简装,73平米,73㎡,未知
南,金洲,有,18,越秀滨海隽城,108400608450,3室2厅,310,南沙,简装,118平米,暂无数据,2012
南 北,金洲,有,25,海璟奥园,108400099347,3室3厅,360,南沙,精装,136.8平米,108.07㎡,2011
南,金洲,有,18,南沙碧桂园,108400164802,5室3厅,627,南沙,精装,364.74平米,306.06㎡,2007
南,南沙科技园,有,16,南沙奥园,108400165194,4室2厅,335,南沙,精装,214.42平米,175.29㎡,2012
